"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1]"
"[1, 1, 1, 1, 1, 1, 1, 1]"
"[27, 27, 27, 27, 27, 27, 27]"
"[27, 27, 27, 27, 27, 27, 27, 27]"
"[27, 27, 39, 39, 39, 39, 39, 39]"
"[39, 39, 39, 39, 39, 39, 39]"
"[39, 39, 39, 39, 39, 39, 39, 30]"
"[30, 30, 30, 30, 30, 30, 30]"
"[30, 30, 30, 30, 30, 30, 30, 30]"
"[30, 30, 30, 30, 36, 36, 36, 36]"
"[36, 36, 36, 36, 36, 36, 36, 36]"
"[36, 36, 36, 36, 36, 36, 36, 36, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 0, 0, 0, 0]"
"[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 0, 0, 0, 0, 0]"
"[0, 27, 27, 27, 27, 27, 27]"
"[27, 27, 27, 27, 27, 27, 27, 27]"
"[27, 27, 27, 27, 27, 27, 24]"
"[24, 24, 24, 24, 24, 24, 24]"
"[24, 24, 24, 24, 24, 24, 24, 24]"
"[24, 24, 24, 30, 30, 30, 30]"
"[30, 30, 30, 30, 30, 30, 30]"
"[30, 30, 30, 30, 30, 30, 30]"
"[30, 30, 29, 29, 29, 29, 29, 29]"
"[29, 29, 29, 29, 29, 29, 29]"
"[29, 29, 29, 29, 29, 29, 29]"
"[23, 23, 23, 23, 23, 23, 23, 23]"
"[23, 23, 23, 23, 23, 23, 23]"
"[23, 23, 23, 23, 23, 31, 31]"
"[31, 31, 31, 31, 31, 31, 31, 31]"
"[31, 31, 31, 31, 31, 31, 31, 31, 31]"
"[26, 26, 26, 26, 26, 26, 26]"
"[26, 26, 26, 26, 26, 26, 26, 26]"
"[26, 26, 26, 26, 26, 36, 36, 36]"
"[36, 36, 36, 36, 36, 36, 36]"
"[36, 36, 36, 36, 36, 36, 36, 36]"
"[36, 36, 31, 31, 31, 31, 31, 31]"
"[31, 31, 31, 31, 31, 31, 31]"
"[31, 31, 31, 31, 31, 31, 32, 32]"
"[32, 32, 32, 32, 32, 32, 32]"
"[32, 32, 32, 32, 32, 32, 32, 32]"
"[32, 32, 32, 36, 36, 36, 36]"
"[36, 36, 36, 36, 36, 36, 36]"
"[36, 36, 36, 36, 36, 36, 36, 36]"
"[36, 24, 24, 24, 24, 24, 24]"
"[24, 24, 24, 24, 24, 24, 24, 24]"
"[24, 24, 24, 24, 24, 36, 36]"
"[36, 36, 36, 36, 36, 36, 36, 36]"
"[36, 36, 36, 36, 36, 36, 36]"
"[36, 36, 36, 30, 30, 30, 30, 30]"
"[30, 30, 30, 30, 30, 30, 30, 30]"
"[30, 30, 30, 30, 30, 30, 30]"
"[30, 30, 30, 30, 30, 30, 30, 30]"
"[30, 30, 30, 30, 30, 30, 30]"
"[30, 30, 30, 30, 36, 36, 36, 36]"
"[36, 36, 36, 36, 36, 36, 36]"
"[36, 36, 36, 36, 36, 36, 36, 36]"
"[36, 24, 24, 24, 24, 24, 24, 24]"
"[24, 24, 24, 24, 24, 24, 24]"
"[24, 24, 24, 24, 24, 24, 37, 37]"
"[37, 37, 37, 37, 37, 37, 37]"
"[37, 37, 37, 37, 37, 37, 37, 37]"
"[37, 37, 28, 28, 28, 28, 28, 28]"
"[28, 28, 28, 28, 28, 28, 28, 28]"
"[28, 28, 28, 28, 28, 28, 38, 38]"
"[38, 38, 38, 38, 38, 38, 38]"
"[38, 38, 38, 38, 38, 38, 38, 38]"
"[38, 38, 38, 32, 32, 32, 32, 32]"
"[32, 32, 32, 32, 32, 32, 32, 32]"
"[32, 32, 32, 32, 32, 32, 41, 41]"
"[41, 41, 41, 41, 41, 41, 41, 41]"
"[41, 41, 41, 41, 41, 41, 41, 41]"
"[41, 41, 29, 29, 29, 29, 29, 29]"
"[29, 29, 29, 29, 29, 29, 29]"
"[29, 29, 29, 29, 29, 29, 29, 39]"
"[39, 39, 39, 39, 39, 39, 39, 39]"
"[39, 39, 39, 39, 39, 39, 39]"
"[39, 39, 39, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
"[12, 12, 0, 0, 0, 0, 0]"
"[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 0, 0, 0, 0, 0]"
"[31, 31, 31, 31, 31, 31, 31]"
"[31, 31, 31, 31, 31, 31, 31]"
"[31, 31, 31, 31, 31, 26, 26, 26]"
"[26, 26, 26, 26, 26, 26, 26]"
"[26, 26, 26, 26, 26, 26, 26]"
"[26, 26, 26, 25, 25, 25, 25, 25]"
"[25, 25, 25, 25, 25, 25, 25]"
"[25, 25, 25, 25, 25, 25, 25]"
"[25, 31, 31, 31, 31, 31, 31]"
"[31, 31, 31, 31, 31, 31, 31, 31]"
"[31, 31, 31, 31, 31, 27, 27]"
"[27, 27, 27, 27, 27, 27, 27]"
"[27, 27, 27, 27, 27, 27, 27, 27]"
"[27, 27, 27, 24, 24, 24]"
"[24, 24, 24, 24, 24, 24, 24, 24]"
"[24, 24, 24, 24, 24, 24, 24, 24]"
"[24, 33, 33, 33, 33, 33, 33]"
"[33, 33, 33, 33, 33, 33, 33, 33]"
"[33, 33, 33, 33, 33, 33, 33, 33]"
"[33, 33, 33, 33, 33, 33, 33]"
"[33, 33, 33, 33, 33, 33, 33, 33]"
"[33, 33, 31, 31, 31, 31, 31]"
"[31, 31, 31, 31, 31, 31, 31, 31]"
"[31, 31, 31, 31, 31, 31, 31]"
"[38, 38, 38, 38, 38, 38, 38, 38]"
"[38, 38, 38, 38, 38, 38, 38, 38]"
"[38, 38, 38, 26, 26, 26, 26]"
"[26, 26, 26, 26, 26, 26, 26, 26]"
"[26, 26, 26, 26, 26, 26, 26]"
"[26, 36, 36, 36, 36, 36, 36, 36]"
"[36, 36, 36, 36, 36, 36, 36]"
"[36, 36, 36, 36, 36, 36, 27, 27]"
"[27, 27, 27, 27, 27, 27, 27]"
"[27, 27, 27, 27, 27, 27, 27]"
"[27, 27, 27, 33, 33, 33, 33, 33]"
"[33, 33, 33, 33, 33, 33, 33]"
"[33, 33, 33, 33, 33, 33, 33, 33]"
"[36, 36, 36, 36, 36, 36, 36]"
"[36, 36, 36, 36, 36, 36, 36, 36]"
"[36, 36, 36, 36, 36, 24, 24, 24]"
"[24, 24, 24, 24, 24, 24, 24]"
"[24, 24, 24, 24, 24, 24, 24, 24]"
"[24, 36, 36, 36, 36, 36, 36]"
"[36, 36, 36, 36, 36, 36, 36, 36]"
"[36, 36, 36, 36, 36, 36, 28]"
"[28, 28, 28, 28, 28, 28, 28, 28]"
"[28, 28, 28, 28, 28, 28, 28]"
"[28, 28, 28, 28, 32, 32, 32, 32]"
"[32, 32, 32, 32, 32, 32, 32]"
"[32, 32, 32, 32, 32, 32, 32, 32]"
"[36, 36, 36, 36, 36, 36, 36]"
"[36, 36, 36, 36, 36, 36, 36, 36]"
"[36, 36, 36, 36, 36, 24, 24, 24]"
"[24, 24, 24, 24, 24, 24, 24]"
"[24, 24, 24, 24, 24, 24, 24, 24]"
"[24, 24, 37, 37, 37, 37, 37, 37]"
"[37, 37, 37, 37, 37, 37, 37, 37]"
"[37, 37, 37, 37, 37, 37, 25, 25]"
"[25, 25, 25, 25, 25, 25, 25, 25]"
"[25, 25, 25, 25, 25, 25, 25]"
"[25, 25, 43, 43, 43, 43, 43, 43, 43]"
"[43, 43, 43, 43, 43, 43, 43, 43]"
"[43, 43, 43, 43, 43, 28, 28, 28]"
"[28, 28, 28, 28, 28, 28, 28]"
"[28, 28, 28, 28, 28, 28, 28, 28]"
"[28, 28, 41, 41, 41, 41, 41, 41]"
"[41, 41, 41, 41, 41, 41, 41, 41]"
"[41, 41, 41, 41, 41, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
"[13, 13, 0, 0, 0, 0, 0]"
"[0, 0, 0, 0, 0, 20, 20, 20]"
"[20, 20, 20, 20, 20, 20, 20]"
"[20, 20, 20, 20, 20, 20, 20]"
"[20, 20, 20, 30, 30, 30, 30]"
"[30, 30, 30, 30, 30, 30, 30, 30]"
"[30, 30, 30, 30, 30, 30, 30]"
"[30, 30, 30, 30, 30, 30, 30]"
"[30, 30, 30, 30, 30, 30, 30]"
"[30, 30, 30, 30, 30, 30, 21, 21]"
"[21, 21, 21, 21, 21, 21, 21]"
"[21, 21, 21, 21, 21, 21, 21]"
"[21, 21, 21, 21, 29, 29, 29]"
"[29, 29, 29, 29, 29, 29, 29]"
"[29, 29, 29, 29, 29, 29, 29, 29]"
"[29, 32, 32, 32, 32, 32, 32]"
"[32, 32, 32, 32, 32, 32, 32, 32]"
"[32, 32, 32, 32, 32, 32, 26, 26]"
"[26, 26, 26, 26, 26, 26, 26, 26]"
"[26, 26, 26, 26, 26, 26, 26]"
"[26, 26, 26, 37, 37, 37, 37, 37]"
"[37, 37, 37, 37, 37, 37, 37]"
"[37, 37, 37, 37, 37, 37, 37, 28]"
"[28, 28, 28, 28, 28, 28, 28]"
"[28, 28, 28, 28, 28, 28, 28, 28]"
"[28, 28, 28, 28, 32, 32, 32]"
"[32, 32, 32, 32, 32, 32, 32, 32]"
"[32, 32, 32, 32, 32, 32, 32]"
"[32, 32, 36, 36, 36, 36, 36, 36]"
"[36, 36, 36, 36, 36, 36, 36]"
"[36, 36, 36, 36, 36, 36, 36, 24]"
"[24, 24, 24, 24, 24, 24, 24, 24]"
"[24, 24, 24, 24, 24, 24, 24]"
"[24, 24, 24, 36, 36, 36, 36, 36]"
"[36, 36, 36, 36, 36, 36, 36, 36]"
"[36, 36, 36, 36, 36, 36, 36, 27]"
"[27, 27, 27, 27, 27, 27, 27, 27]"
"[27, 27, 27, 27, 27, 27, 27]"
"[27, 27, 27, 27, 41, 41, 41, 41]"
"[41, 41, 41, 41, 41, 41, 41, 41]"
"[41, 41, 41, 41, 41, 41, 41, 30]"
"[30, 30, 30, 30, 30, 30, 30]"
"[30, 30, 30, 30, 30, 30, 30, 30]"
"[30, 30, 30, 30, 39, 39, 39, 39]"
"[39, 39, 39, 39, 39, 39, 39, 39]"
"[39, 39, 39, 39, 39, 39, 39, 39]"
"[29, 29, 29, 29, 29, 29, 29]"
"[29, 29, 29, 29, 29, 29, 29, 29]"
"[29, 29, 29, 29, 38, 38, 38, 38]"
"[38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
"[14, 14, 14, 14, 10, 10, 10]"
"[10, 10, 10, 10, 10, 10, 10, 10]"
"[10, 10, 10, 10, 10, 10, 10]"
"[10, 24, 24, 24, 24, 24, 24]"
"[24, 24, 24, 24, 24, 24, 24]"
"[24, 24, 24, 24, 24, 24, 24]"
"[27, 27, 27, 27, 27, 27, 27, 27]"
"[27, 27, 27, 27, 27, 27, 27]"
"[27, 27, 27, 27, 27, 31, 31]"
"[31, 31, 31, 31, 31, 31, 31]"
