Inference Time,Transmission Time,Total Time,Inference Speed
0.8032526969909668,5.259351491928101,6.062604188919067,46.84455576352508
0.5450599193572998,0.349841833114624,0.8949017524719238,200.02195716519824
1.3486924171447754,1.19797945022583,2.5466718673706055,117.80080655217854
1.370192050933838,2.1061112880706787,3.4763033390045166,109.02385754073218
2.4974308013916016,1.1011617183685303,3.598592519760132,132.82970977549346
0.43081188201904297,2.8051676750183105,3.2359795570373535,50.37114639538449
0.9780924320220947,2.353303909301758,3.3313963413238525,95.15529451353976
2.485898494720459,2.8634109497070312,5.34930944442749,108.42521002485667
1.6412923336029053,2.9762260913848877,4.617518424987793,58.47296646157157
0.897150993347168,1.7192516326904297,2.6164026260375977,80.64508034818336
0.8842134475708008,1.5481915473937988,2.4324049949645996,96.20108513360685
0.4946098327636719,4.094155788421631,4.588765621185303,36.17530588915137
1.9131453037261963,3.363741874694824,5.2768871784210205,105.7441596026254
1.0306282043457031,2.96280837059021,3.993436574935913,48.579712325370615
2.490407943725586,0.0015995502471923828,2.4920074939727783,213.48250408022705
2.4824864864349365,2.898329734802246,5.380816221237183,92.73685988949602
2.4863171577453613,2.486511707305908,4.9728288650512695,124.07424762517718
0.6392183303833008,2.3886430263519287,3.0278613567352295,56.80577137965716
2.4991390705108643,1.528820514678955,4.027959585189819,100.79545025545907
1.7973456382751465,4.1003334522247314,5.897679090499878,71.72312930375925
0.542137622833252,0.04524087905883789,0.5873785018920898,277.50419784676683
2.499192237854004,2.2302229404449463,4.72941517829895,127.71135060661842
0.437915563583374,2.2963318824768066,2.7342474460601807,60.345672165754806
1.771714448928833,2.3302032947540283,4.101917743682861,83.13184742067425
0.39273595809936523,0.0013692378997802734,0.3941051959991455,342.54813529607134
0.4876720905303955,1.5272598266601562,2.0149319171905518,73.94790798080801
0.6965670585632324,3.704162836074829,4.4007298946380615,41.58401092122716
2.000267505645752,3.904176712036133,5.904444217681885,94.50508454783466
0.3178129196166992,2.6562111377716064,2.9740240573883057,46.73802138711192
0.3893880844116211,2.8270628452301025,3.2164509296417236,41.34992353662759
2.2212090492248535,4.100080251693726,6.321289300918579,94.75914983244893
0.6115195751190186,3.0448122024536133,3.656331777572632,50.05016260353982
2.2358267307281494,4.051699876785278,6.287526607513428,87.7928690338065
2.4879305362701416,1.3277206420898438,3.8156511783599854,194.20014182703437
0.45212578773498535,2.184027910232544,2.6361536979675293,55.004380098093215
1.1016790866851807,0.5007872581481934,1.602466344833374,153.51336444172205
0.5649611949920654,0.5536117553710938,1.1185729503631592,174.3292647445933
1.5793004035949707,0.30858659744262695,1.8878870010375977,213.99585874470156
2.4965157508850098,2.2192113399505615,4.715727090835571,67.22187138777603
0.39358067512512207,2.1914782524108887,2.5850589275360107,52.99685765019821
0.8777258396148682,3.247281789779663,4.125007629394531,47.2726398396073
2.4976394176483154,1.4932751655578613,3.9909145832061768,163.6216427051165
1.9196836948394775,1.1922924518585205,3.111976146697998,157.77755897036093
2.3599765300750732,4.157609462738037,6.51758599281311,82.69933079430804
2.4831535816192627,4.036783456802368,6.519937038421631,78.83511711401908
2.487622022628784,2.5817618370056152,5.069383859634399,102.18204309297616
1.5898282527923584,2.3751015663146973,3.9649298191070557,88.52615708568807
1.0736579895019531,3.886713743209839,4.960371732711792,51.60903532930324
0.3905520439147949,2.08036470413208,2.470916748046875,55.04030036928625
2.375062942504883,4.626495838165283,7.001558780670166,85.12390150111014
0.4891164302825928,0.47267913818359375,0.9617955684661865,173.63357191000736
