"[56, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4]"
[14]
[14]
"[14, 27]"
[27]
"[15, 15]"
[24]
[24]
"[17, 17]"
[13]
"[13, 30, 0]"
[0]
[29]
[29]
"[29, 29, 0, 0, 2]"
[2]
[26]
[26]
"[28, 28]"
"[0, 0]"
[28]
"[28, 13]"
[13]
"[26, 26]"
"[6, 6]"
[24]
[24]
"[13, 13]"
"[15, 15]"
[13]
"[13, 28, 28]"
[0]
[0]
"[30, 30]"
"[11, 15, 15]"
[13]
[13]
"[29, 29, 4]"
[4]
"[25, 25]"
[13]
[13]
"[29, 29]"
"[16, 16]"
"[0, 0]"
[29]
"[29, 13]"
"[13, 16]"
[16]
[15]
[15]
[19]
[24]
[24]
[24]
[24]
[24]
[24]
"[16, 16, 5]"
[5]
[24]
[24]
"[24, 24]"
[11]
[11]
[24]
[24]
[24]
[24]
"[20, 20]"
[8]
[21]
[21]
"[24, 24]"
"[11, 11]"
[8]
[8]
[30]
"[30, 14]"
"[14, 14]"
[14]
[25]
[25]
[18]
[18]
"[28, 28, 14]"
[14]
[14]
[30]
"[30, 14]"
"[14, 13, 13]"
[13]
[13]
[30]
"[30, 13, 13]"
[13]
[13]
[16]
"[16, 29]"
[29]
"[13, 13]"
"[29, 29]"
[16]
[16]
[15]
"[15, 29, 29, 0]"
"[0, 13]"
[13]
[20]
"[25, 25]"
"[13, 13, 0]"
[0]
[28]
[28]
"[28, 28, 0]"
[0]
[29]
[29]
"[15, 15, 13]"
[13]
"[29, 29, 0, 0]"
[15]
[15]
[24]
"[24, 19, 19, 0]"
[0]
[14]
[31]
"[31, 14, 14]"
[11]
[11]
[29]
[29]
"[25, 25]"
"[16, 16]"
[10]
[10]
"[27, 27]"
"[6, 6]"
[16]
[16]
"[26, 16, 16, 0]"
[0]
[28]
[28]
[16]
"[16, 26, 26]"
[0]
"[0, 31]"
[31]
"[21, 21, 5]"
[5]
[19]
[23]
"[23, 11]"
[11]
[22]
[22]
[27]
[27]
[22]
"[22, 11]"
[11]
[27]
[27]
"[19, 19]"
[11]
[11]
[20]
[22]
"[22, 11]"
[11]
[30]
[30]
"[25, 25]"
"[11, 11]"
[15]
[15]
[28]
[28]
[17]
[17]
[30]
[30]
[22]
[25]
"[25, 14]"
[14]
[24]
[24]
[27]
[27]
[24]
[24]
[14]
[14]
"[24, 24]"
[27]
[27]
"[14, 14, 10]"
[10]
[11]
[27]
[27]
[24]
[24]
"[27, 27]"
[11]
"[11, 13]"
[13]
[25]
"[25, 13, 13]"
[13]
[13]
[24]
[24]
[16]
"[16, 22]"
"[22, 13]"
[13]
"[21, 21, 6]"
[6]
[14]
[26]
[26]
"[27, 27]"
"[13, 13]"
[13]
[13]
"[30, 30, 0, 0]"
[5]
[5]
[38]
[38]
"[18, 18]"
"[28, 28, 1, 1]"
[13]
[13]
[18]
"[18, 28, 28]"
[0]
[27]
"[27, 15, 15, 0]"
[0]
[28]
[28]
[28]
"[28, 13]"
"[13, 15, 15]"
[0]
[0]
"[31, 31, 11, 11]"
[0]
[28]
[28]
[29]
"[29, 13]"
"[13, 15]"
[15]
[13]
[13]
[34]
[34]
"[18, 18]"
[14]
[14]
[24]
[24]
[21]
[21]
"[16, 11]"
[11]
[24]
[24]
[24]
"[24, 11, 11]"
[11]
[11]
[25]
[25]
"[27, 27, 0]"
[0]
[26]
[26]
"[25, 25]"
"[4, 4, 14]"
[14]
[18]
[22]
"[22, 14, 14]"
[13]
"[13, 19]"
[19]
[23]
[23]
[26]
"[26, 13, 13]"
"[12, 12]"
[17]
[17]
"[27, 27, 0]"
[0]
[16]
"[16, 24]"
[24]
[16]
"[16, 27]"
"[27, 13, 13]"
[8]
[8]
[35]
"[35, 13, 13]"
"[8, 8, 5]"
[5]
[17]
[29]
"[29, 13, 13]"
[13]
"[13, 16]"
[16]
"[30, 30]"
[16]
"[16, 13, 13, 0]"
[0]
[29]
[29]
"[19, 19, 11, 11]"
[1]
"[29, 29]"
[14]
"[14, 16]"
[16]
"[28, 28, 0]"
"[0, 14]"
[14]
[24]
"[24, 20, 20]"
"[14, 14, 0]"
[0]
[26]
"[26, 20]"
[20]
"[16, 16]"
"[15, 15, 16, 16]"
[0]
[30]
[30]
[23]
"[23, 18]"
[18]
"[26, 26, 0]"
[0]
[26]
[26]
[26]
"[26, 15]"
"[15, 11, 11]"
[15]
[15]
[20]
"[20, 21, 21]"
[0]
"[26, 26]"
[11]
[11]
[26]
[26]
[22]
[22]
[21]
[21]
[22]
[22]
[17]
[17]
[19]
[19]
[18]
[21]
[21]
[24]
[24]
[21]
[21]
[25]
[25]
[22]
[22]
[25]
[25]
[18]
[18]
[18]
[21]
[21]
[25]
[25]
[22]
[22]
[26]
[26]
[25]
[25]
[24]
[24]
[19]
[19]
[22]
[26]
[26]
[25]
[25]
[26]
"[26, 11]"
[11]
[26]
[26]
[24]
[24]
[26]
[26]
"[24, 24]"
[13]
[13]
[13]
"[13, 24]"
[24]
[14]
[26]
"[26, 11]"
[11]
"[26, 26]"
[13]
[13]
[27]
"[27, 13, 13]"
[0]
[0]
[40]
[40]
"[14, 14]"
[27]
"[27, 14]"
[14]
"[18, 18]"
[25]
"[25, 14]"
[14]
"[13, 16, 16, 0]"
[0]
[29]
[29]
"[29, 29, 0, 0]"
[17]
[17]
[26]
"[26, 17, 17, 0]"
[0]
[17]
[24]
"[24, 15]"
"[15, 13]"
[13]
"[29, 29, 0, 0]"
[10]
[10]
[32]
"[32, 15]"
"[15, 13]"
[13]
[26]
[26]
[24]
[24]
[24]
"[24, 11]"
[11]
[18]
[18]
"[29, 29]"
[12]
[12]
[14]
[24]
[24]
[27]
"[27, 11]"
[11]
[24]
[24]
"[23, 23]"
"[10, 10]"
[5]
[5]
[34]
"[23, 23]"
"[14, 14]"
[16]
[16]
[27]
"[27, 14]"
[14]
[31]
[31]
"[13, 13]"
[28]
[28]
[13]
[26]
"[26, 17]"
"[17, 11]"
[11]
[26]
[26]
"[28, 28, 0]"
"[0, 13]"
[13]
[29]
"[29, 13, 13]"
[13]
[13]
[21]
[21]
[17]
"[23, 23]"
[11]
[11]
[27]
[27]
"[24, 24, 0]"
[0]
[27]
[27]
[24]
"[24, 13, 13]"
[11]
[11]
[20]
[20]
"[20, 13, 13]"
[11]
[11]
[30]
[30]
"[25, 25, 0]"
[0]
"[25, 25]"
[16]
[16]
[30]
[30]
"[24, 24]"
"[22, 22, 0]"
[0]
[14]
"[31, 31]"
[14]
"[14, 17, 17, 0]"
[0]
[29]
"[29, 15]"
[15]
[10]
"[10, 29, 29]"
[0]
[0]
[37]
[37]
[27]
[27]
[16]
[16]
[20]
[21]
[21]
[24]
[24]
[22]
[22]
[24]
[24]
[22]
[22]
[24]
[24]
[22]
[22]
[17]
[17]
[18]
[24]
[24]
[22]
[22]
[24]
[24]
[22]
[22]
[27]
[27]
[20]
[20]
[20]
[25]
[25]
[25]
[25]
[27]
[27]
[25]
[25]
[26]
"[26, 12]"
[12]
[26]
[26]
[24]
[24]
[13]
[13]
"[26, 26]"
[11]
[11]
[26]
"[26, 24]"
[24]
[14]
[24]
[24]
"[19, 19]"
[20]
"[20, 14]"
[14]
[29]
[29]
"[27, 27]"
[16]
[16]
"[27, 27]"
[13]
[13]
[16]
"[16, 27, 27]"
[13]
[13]
[16]
"[16, 27]"
[27]
[14]
[30]
"[30, 13]"
"[13, 17]"
[17]
"[27, 27]"
[16]
"[16, 17]"
"[17, 16]"
[16]
[14]
"[14, 31, 31, 0]"
[0]
[31]
[31]
"[16, 16, 12]"
[15]
[15]
"[28, 28, 0]"
[0]
"[30, 30]"
[13]
[13]
"[31, 31]"
"[14, 14, 1]"
[1]
[18]
"[18, 26]"
"[26, 15, 5]"
[5]
[23]
[23]
[26]
[26]
[21]
[21]
[23]
[23]
[21]
[21]
[21]
[21]
[24]
[24]
[21]
"[21, 12]"
[12]
[14]
[14]
[21]
[21]
"[21, 11]"
[11]
[22]
[22]
[24]
[24]
"[22, 22]"
[8]
[8]
[27]
"[27, 11]"
[11]
[20]
[15]
[15]
[22]
"[22, 14]"
[14]
[25]
[25]
[27]
[27]
"[25, 25, 0]"
[0]
[23]
[23]
[16]
"[23, 23, 0]"
[0]
[24]
[24]
[26]
[26]
"[24, 24]"
[0]
[0]
"[38, 38, 0]"
[0]
[22]
[22]
[15]
"[15, 24]"
"[24, 13]"
"[13, 13]"
[11]
[11]
[27]
[27]
"[27, 27, 0]"
[0]
[27]
"[27, 14]"
[14]
"[14, 14]"
[29]
[29]
"[27, 27, 0]"
[0]
"[28, 28, 0]"
[0]
[27]
[27]
"[21, 21, 14]"
[14]
[14]
"[32, 32, 2]"
[2]
[27]
"[27, 16]"
[16]
"[29, 29, 0]"
"[0, 17]"
[17]
[29]
[29]
"[15, 15]"
"[28, 28, 0, 0]"
[1]
[1]
[35]
[35]
[20]
[22]
"[22, 10]"
[10]
[26]
[26]
"[24, 24]"
[11]
[11]
[24]
[24]
[26]
[26]
[23]
"[23, 11]"
[11]
[11]
[11]
[32]
"[32, 18, 18]"
[0]
[24]
[24]
[29]
[29]
[27]
"[27, 14, 14]"
[14]
[14]
[24]
[24]
[18]
[27]
"[27, 14, 14]"
[13]
[13]
[29]
[29]
[13]
"[13, 26, 26]"
"[0, 0]"
[28]
[28]
"[14, 13]"
[13]
[23]
[23]
[27]
"[27, 10]"
[10]
[27]
[27]
"[24, 24]"
[13]
[13]
[21]
"[21, 16]"
[16]
"[19, 19]"
[5]
[5]
"[27, 13]"
[13]
[25]
[25]
"[24, 24]"
[14]
[14]
"[24, 24]"
[0]
[0]
[38]
"[38, 14]"
"[14, 16]"
[16]
[24]
[24]
[19]
"[19, 27, 27]"
[12]
[20]
[20]
"[28, 28]"
"[16, 16]"
[15]
"[15, 11]"
[11]
[30]
"[30, 12, 12]"
[15]
[15]
[16]
"[26, 26]"
"[16, 16]"
[15]
[15]
[21]
[21]
[26]
[26]
[21]
[21]
[27]
[27]
[19]
[19]
[20]
[21]
[21]
[27]
[27]
[24]
[24]
[22]
[22]
[23]
[23]
[19]
[28]
[28]
[24]
[24]
[26]
[26]
[18]
[18]
[23]
[25]
[25]
[21]
[21]
[25]
[25]
"[24, 24]"
[10]
"[10, 14]"
[14]
[22]
[22]
[17]
[17]
[23]
[26]
[26]
"[24, 24, 0]"
[0]
[24]
[24]
[24]
"[24, 13, 13]"
[11]
[11]
[20]
[20]
"[20, 20, 10]"
[10]
[13]
[24]
[24]
[24]
"[24, 13]"
[13]
[24]
"[24, 13, 13]"
[0]
[0]
[36]
[36]
[21]
"[21, 18]"
[18]
[19]
"[18, 18, 0]"
[0]
[25]
[25]
[13]
"[13, 27, 27, 0]"
[0]
[27]
[27]
[13]
"[13, 27, 27, 0]"
[0]
[20]
[23]
[23]
[30]
"[30, 16, 16]"
[3]
[3]
[40]
[40]
[24]
[24]
[10]
[10]
[35]
[35]
"[13, 13]"
[11]
[11]
[24]
[24]
[24]
[24]
[24]
[24]
[24]
[24]
"[24, 11]"
[11]
[24]
[24]
"[17, 17]"
"[8, 8]"
[10]
[24]
[24]
[24]
[24]
"[27, 27]"
[14]
[14]
[27]
"[27, 14]"
"[14, 14]"
[14]
[27]
[27]
[23]
[23]
"[19, 19]"
[11]
[11]
[26]
"[26, 26, 0]"
[0]
[26]
"[26, 13]"
[13]
[27]
[27]
"[27, 27, 0]"
[0]
[19]
[19]
"[22, 17]"
[17]
"[22, 22]"
"[14, 14]"
[13]
[13]
"[27, 27, 0, 0]"
[0]
[0]
[42]
"[42, 14, 14, 0]"
[0]
"[14, 14]"
[14]
[32]
[32]
"[32, 32, 0, 0, 0]"
[0]
[32]
[32]
"[29, 29, 4, 4, 0]"
[0]
[19]
[30]
"[30, 15]"
"[15, 16]"
"[16, 15]"
"[15, 15]"
[15]
"[32, 32, 0, 0]"
[0]
[0]
[39]
[39]
[19]
[19]
[19]
[26]
[26]
[21]
[21]
[26]
[26]
[21]
[21]
[26]
[26]
[22]
[22]
[26]
[26]
"[16, 16]"
[22]
"[22, 11]"
[11]
[11]
[24]
[24]
[29]
[29]
[21]
[21]
[14]
[14]
[35]
[35]
[24]
[24]
[22]
[22]
"[14, 13]"
[13]
[22]
[22]
[24]
[24]
[24]
[24]
[24]
[24]
[24]
[24]
"[24, 24, 0]"
[0]
[21]
[21]
[16]
[16]
[22]
"[24, 24]"
[13]
[13]
[22]
[22]
[24]
[24]
[24]
[24]
"[24, 24, 0]"
[0]
[24]
[24]
[24]
[24]
[15]
"[15, 23]"
[23]
[15]
[24]
[24]
"[27, 27, 0]"
[0]
[25]
[25]
[17]
[17]
[21]
"[21, 27]"
"[27, 11]"
[11]
[27]
[27]
"[14, 14, 11]"
[11]
"[16, 16]"
[29]
"[29, 15]"
[15]
[15]
"[15, 29]"
[13]
[13]
"[29, 29]"
[13]
[13]
"[29, 29]"
[9]
"[9, 19, 19]"
[15]
[15]
[13]
[13]
"[31, 31]"
[21]
"[21, 15]"
[15]
[13]
[23]
[23]
[24]
[24]
[24]
[24]
"[24, 24]"
[11]
[11]
[26]
[26]
"[11, 11]"
[11]
[11]
[28]
"[28, 20]"
[11]
[11]
[24]
[24]
[24]
[24]
"[24, 24]"
[0]
[0]
[36]
[36]
[20]
[20]
"[18, 18]"
[18]
[22]
[22]
[27]
[27]
[13]
[13]
"[31, 31, 10]"
[10]
[27]
[27]
"[23, 23, 6]"
"[6, 13]"
[13]
[13]
"[29, 29, 0]"
"[0, 13]"
[13]
[29]
[29]
"[26, 26]"
[16]
"[16, 13, 13]"
"[0, 0]"
[20]
[20]
"[36, 36]"
[0]
"[0, 28]"
"[28, 13]"
[13]
[13]
"[29, 29]"
"[13, 13, 0]"
[0]
"[27, 27]"
[14]
"[14, 15]"
"[15, 14, 14]"
[14]
[14]
[21]
"[21, 24, 24]"
[0]
[0]
"[30, 30]"
"[24, 24, 7, 7]"
[0]
[32]
"[32, 15]"
"[15, 16, 16, 0]"
[0]
[31]
[31]
"[31, 31]"
[10]
"[10, 15]"
[15]
[27]
[27]
"[26, 26]"
[15]
"[15, 11]"
[11]
"[15, 15]"
[11]
[11]
[36]
[36]
[19]
[19]
[19]
[21]
[21]
[25]
[25]
[21]
"[21, 11]"
[11]
[22]
[22]
[26]
[26]
"[22, 22]"
[11]
[11]
[18]
[19]
[19]
[22]
"[22, 11]"
[11]
[24]
[24]
[26]
[26]
[25]
[25]
[19]
[19]
[13]
[25]
[25]
[21]
[21]
[25]
[25]
[24]
[24]
[27]
[27]
[25]
[25]
[19]
[19]
[19]
[27]
[27]
[25]
[25]
[27]
[27]
[25]
[25]
[27]
[27]
"[23, 23]"
[13]
[13]
[16]
"[16, 20]"
[20]
[15]
[15]
[22]
[26]
[26]
"[24, 24, 0]"
[0]
[26]
[26]
[24]
[24]
[26]
"[26, 11]"
[11]
[26]
[26]
[24]
"[24, 13]"
[13]
[24]
[24]
"[24, 24, 2]"
[2]
[19]
[19]
"[18, 13, 13, 0]"
[0]
[25]
"[25, 13, 13, 0]"
[0]
[27]
[27]
"[27, 27, 0, 0]"
[1]
[1]
"[29, 29, 11]"
"[11, 14]"
[14]
[14]
[27]
"[27, 13]"
"[13, 16]"
"[16, 14]"
[14]
"[32, 32, 0]"
[0]
[30]
"[30, 17]"
[17]
[22]
[22]
[27]
[27]
[20]
[20]
[21]
[24]
"[24, 12]"
[12]
[23]
[23]
[27]
[27]
[11]
"[11, 24]"
[24]
[26]
[26]
[24]
[24]
"[26, 26]"
[11]
[11]
[14]
[26]
[26]
[24]
"[24, 11]"
[11]
[29]
[29]
[27]
[27]
"[22, 22]"
[15]
[15]
[15]
"[15, 20]"
[20]
[14]
[24]
"[24, 13]"
[13]
[20]
[20]
[29]
"[29, 13]"
[13]
[16]
[16]
[21]
[21]
"[24, 24]"
[24]
[24]
[13]
[13]
"[37, 37]"
[13]
[13]
"[11, 11]"
[27]
[27]
"[19, 19]"
[5]
[5]
[24]
[24]
"[29, 29, 8]"
[8]
[14]
[24]
[24]
[24]
"[24, 13, 13]"
[13]
[13]
[15]
"[15, 23]"
[23]
"[24, 24]"
[16]
[16]
"[11, 11, 14]"
[14]
[11]
[30]
[30]
"[25, 25, 0, 0]"
[14]
[14]
"[28, 28]"
[18]
"[18, 16, 16]"
[0]
[30]
"[30, 17]"
[17]
"[30, 30, 0, 0]"
[14]
[14]
[25]
[25]
"[20, 20, 15]"
[15]
[14]
"[14, 30]"
[30]
[14]
"[14, 26]"
[10]
[10]
[24]
[24]
[26]
[26]
[24]
[24]
[21]
[21]
[24]
[24]
[21]
[21]
[20]
[20]
[18]
[21]
[21]
[22]
[22]
[24]
[24]
[24]
[24]
[27]
[27]
[19]
[19]
[24]
[24]
"[23, 10]"
[10]
[27]
[27]
[25]
[25]
[26]
[26]
"[24, 24]"
[13]
[13]
[13]
"[13, 24]"
[24]
[25]
[25]
[12]
[12]
[27]
"[27, 24]"
[13]
[13]
[27]
"[27, 11]"
[11]
[27]
[27]
"[24, 24, 0]"
[0]
[27]
[27]
"[20, 20, 4]"
[4]
[21]
"[21, 22]"
[13]
[13]
[26]
"[26, 17]"
[17]
[30]
"[30, 14]"
[14]
"[24, 24, 6]"
[6]
[28]
[28]
"[29, 29]"
"[2, 2]"
[20]
"[20, 24]"
"[24, 16]"
"[16, 13]"
[13]
"[26, 26, 6, 6]"
[0]
[0]
[31]
[29]
[29]
[16]
"[16, 20]"
[20]
[25]
[25]
[24]
[24]
"[21, 21]"
[11]
[11]
[11]
[11]
[31]
[31]
"[17, 17]"
[9]
[24]
[24]
"[22, 22]"
[11]
[11]
[24]
[24]
[22]
[22]
[14]
[14]
[38]
"[38, 14, 14]"
[11]
[11]
[21]
[21]
"[20, 20, 11]"
[11]
[14]
[24]
[24]
[25]
"[25, 13]"
[13]
[26]
[26]
"[24, 24, 0]"
[0]
[24]
[24]
[26]
[26]
"[18, 18, 7]"
[7]
[13]
[27]
"[27, 13, 13]"
[14]
[14]
[29]
[29]
[24]
"[24, 16, 16]"
[0]
[0]
"[30, 14]"
[14]
"[27, 27]"
[16]
[16]
"[27, 27, 0]"
[0]
[18]
[18]
"[34, 34]"
[18]
"[18, 14, 14, 0]"
[0]
[31]
[31]
"[13, 13, 16, 16]"
[0]
[0]
[31]
[29]
[29]
"[23, 23, 7]"
"[7, 13]"
[13]
"[33, 33]"
[13]
[13]
"[25, 25]"
[0]
[0]
"[34, 34]"
[4]
[4]
[29]
[25]
"[25, 13]"
[13]
[26]
"[26, 13]"
[13]
[26]
[26]
"[28, 28]"
"[11, 11]"
[9]
[9]
[20]
[20]
"[26, 26]"
[13]
[13]
"[26, 13]"
[13]
[26]
[26]
[29]
"[29, 11]"
[11]
[16]
[16]
[35]
[35]
[24]
[24]
[21]
[21]
[21]
[21]
[17]
[22]
[22]
[22]
[22]
[25]
[25]
[22]
[22]
[24]
[24]
[25]
[25]
[11]
[27]
[27]
[22]
[22]
[27]
[27]
[25]
[25]
[30]
[30]
[23]
[23]
[25]
[25]
"[18, 18, 13]"
[13]
[24]
[24]
[16]
"[16, 30]"
[30]
[13]
[24]
"[24, 24]"
[24]
[18]
[18]
"[28, 28]"
[13]
[13]
[23]
[23]
"[20, 20]"
"[26, 26]"
[13]
[13]
[29]
"[29, 14]"
[14]
"[21, 21]"
[21]
"[21, 14]"
[14]
[25]
"[25, 17, 17]"
[7]
[7]
[21]
"[29, 29, 0]"
[0]
[27]
[27]
"[20, 20, 9, 9]"
[16]
[16]
[29]
"[29, 16, 16, 0]"
[0]
[22]
[22]
"[22, 24]"
[24]
[20]
[20]
[23]
[23]
"[28, 28]"
[8]
[8]
[30]
[30]
"[26, 26, 0]"
[0]
[26]
[26]
[24]
[24]
[15]
[15]
[22]
[23]
[23]
"[21, 21]"
[11]
[11]
[24]
[24]
"[22, 22]"
[11]
[11]
[22]
[22]
[24]
[24]
"[18, 18]"
[3]
[3]
[22]
[24]
[24]
"[22, 22]"
[11]
[11]
[24]
[24]
[25]
"[25, 14]"
[14]
[25]
[25]
[21]
[21]
"[22, 22]"
[8]
[8]
[27]
"[24, 24, 0]"
[0]
[24]
[24]
[26]
[26]
"[27, 27, 0]"
[0]
[26]
"[26, 14, 14]"
[0]
[0]
[27]
[26]
[26]
"[27, 27]"
[13]
[13]
"[27, 27, 0]"
[0]
[25]
[25]
[26]
[26]
"[17, 17, 13, 13]"
[14]
[14]
"[14, 13, 13, 0]"
[0]
[27]
[27]
[26]
"[26, 13, 13]"
[13]
[13]
[27]
[27]
"[18, 18]"
"[9, 9]"
"[13, 13]"
[26]
[26]
[14]
"[27, 27, 0, 0]"
[13]
[13]
[27]
[27]
[26]
"[26, 15, 15, 0, 0]"
[14]
[14]
[29]
"[29, 17, 17, 0]"
[0]
[19]
[19]
"[27, 27, 16, 0, 0]"
[16]
[16]
[30]
"[30, 16]"
[16]
"[30, 30, 0, 0, 0]"
[0]
[29]
[29]
"[20, 20, 11, 11, 0]"
[0]
[15]
[31]
[31]
[24]
[24]
[28]
[28]
[25]
[25]
[27]
"[27, 11]"
[11]
[23]
[23]
[27]
[27]
[14]
[14]
"[27, 27]"
[11]
[11]
[29]
[24]
[24]
[21]
[21]
[28]
[28]
[21]
"[21, 14]"
[14]
[29]
[29]
"[25, 25]"
[15]
[15]
[25]
[25]
[14]
[14]
[40]
[40]
[24]
[24]
[22]
[22]
"[14, 14]"
[13]
[21]
[21]
[24]
[24]
[24]
[24]
"[23, 23]"
[10]
[10]
[24]
[24]
[21]
[21]
[17]
"[17, 20]"
[20]
[11]
[24]
[24]
"[24, 24]"
[11]
[11]
[24]
[24]
[24]
[24]
[22]
"[22, 13, 13]"
[0]
[0]
[33]
[33]
[20]
"[20, 20]"
[20]
[12]
"[23, 23, 0]"
[0]
[24]
[24]
[22]
"[22, 14, 14]"
[0]
[0]
[32]
"[32, 14]"
[14]
[17]
[17]
"[21, 14, 14]"
[11]
[11]
[30]
[30]
"[30, 30, 0]"
[0]
[30]
"[30, 14]"
[14]
"[30, 30]"
[11]
[11]
[32]
"[32, 17, 17, 0]"
[0]
[19]
"[24, 24, 0, 0]"
[14]
[14]
[29]
[29]
[24]
[24]
[12]
[12]
[36]
"[36, 11]"
[11]
[11]
[11]
[37]
"[37, 11]"
[11]
[20]
[20]
[17]
[22]
[22]
"[24, 24]"
[13]
[13]
[24]
[24]
[24]
[24]
[24]
"[24, 14]"
[14]
[17]
[17]
"[34, 34]"
[3]
[3]
[27]
"[27, 27]"
[27]
[17]
[17]
[24]
[24]
[27]
"[27, 27]"
[13]
[13]
[27]
"[27, 13, 13]"
[4]
[4]
[36]
"[36, 13, 13]"
[8]
"[8, 19]"
[19]
[26]
[26]
"[19, 19, 7]"
[7]
[16]
[24]
"[24, 13]"
[13]
[27]
"[27, 14]"
"[14, 12, 12]"
[3]
"[3, 24]"
[24]
"[15, 15]"
"[26, 26, 0]"
[0]
[27]
[27]
"[16, 16, 13]"
[13]
[14]
"[14, 30]"
"[30, 16, 16]"
[1]
[1]
"[30, 30]"
[13]
"[32, 32, 6]"
"[6, 11]"
[11]
[31]
"[31, 16]"
[16]
[26]
[26]
[26]
[26]
[27]
[27]
[27]
[27]
"[11, 11, 11]"
[11]
[27]
[27]
[27]
"[27, 11, 11]"
[11]
[11]
[26]
[26]
[27]
[27]
"[26, 26]"
"[10, 10, 1]"
[1]
[26]
"[26, 16]"
[16]
"[15, 15]"
[17]
[17]
[11]
[27]
"[27, 14]"
[14]
"[24, 24]"
[15]
[15]
"[25, 25]"
[8]
"[8, 16]"
[16]
[26]
"[26, 14]"
[14]
"[18, 18]"
[7]
[7]
[24]
[28]
[28]
"[24, 24]"
[11]
[11]
[20]
[20]
"[19, 13]"
[13]
"[24, 24]"
[0]
[0]
"[39, 39]"
[11]
"[11, 13, 13]"
[11]
[11]
[27]
[27]
"[17, 17]"
[9]
[9]
"[24, 24]"
[15]
"[24, 24]"
"[13, 13]"
[11]
[11]
"[29, 29]"
[11]
"[11, 13, 13]"
[9]
[9]
[34]
[34]
"[14, 14, 14, 14]"
[14]
[14]
[16]
[29]
"[29, 16]"
[16]
[26]
