"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 27, 27, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98]"
"[98, 77, 77, 96, 96, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98]"
"[98, 17, 17, 98, 98, 98, 98, 98]"
"[98, 83, 83, 98, 98, 98, 98]"
"[65, 65, 65, 65, 98, 98]"
"[98, 98, 62, 62, 98, 98]"
"[93, 93, 68, 68, 98, 98, 98, 98, 98, 98, 98, 98]"
"[86, 86, 44, 44, 98, 98, 98, 98, 98]"
"[98, 73, 64, 64, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98]"
"[68, 68, 87, 87, 98]"
"[98, 70, 70, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98]"
"[84, 84, 34, 34, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98]"
"[98, 98, 60, 60, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98]"
"[98, 55, 55, 98, 98, 98]"
"[98, 18, 18, 96, 96, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98]"
"[98, 98, 70, 70, 98, 98, 98, 98, 98, 98, 98, 98]"
"[92, 37, 37, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98]"
"[67, 67, 44, 44, 98]"
"[98, 48, 48, 98, 98, 98, 98, 98, 98, 98]"
"[98, 41, 41, 91, 91, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98]"
"[98, 98, 62, 62, 98, 98, 98, 98, 98, 98]"
"[92, 92, 87, 87, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98]"
"[98, 29, 29, 98, 98, 98, 98, 97, 97, 98, 98, 98, 98]"
"[98, 98, 46, 46, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98]"
"[98, 73, 73, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98]"
"[98, 50, 80, 80, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98]"
"[98, 10, 10, 95, 95, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98]"
"[78, 78, 66, 66, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98]"
"[98, 98, 78, 78, 98, 98, 98, 98, 98, 98, 98, 98]"
