TinyLlama/TinyLlama-1.1B-Chat-v1.0,lmsys/vicuna-7b-v1.5,61.04206020265205,0.545467523197716
JackFram/llama-68m,lmsys/vicuna-7b-v1.5,83.48336324168363,0.23448779774952505
TinyLlama/TinyLlama-1.1B-Chat-v1.0,meta-llama/Llama-2-7b-chat-hf,61.669109170911334,0.5540889526542324
JackFram/llama-68m,meta-llama/Llama-2-7b-chat-hf,81.98057081229076,0.2269280431975584
